-0.1547,0.051981,0.0024307,7.5772e-05
-0.016097,-0.041196,0.0048129,-0.00011889
-0.24844,0.028305,-0.00013087,-5.1299e-05
-0.23419,0.037845,0.0012004,1.317e-05
-0.22879,0.013152,0.0006656,-1.1023e-05
0.65994,-0.057475,-0.010377,0.00047317
0.39398,-0.16384,0.017857,-0.00077419
-0.21297,0.031662,-0.00023193,-6.9408e-05
-0.29479,0.026836,0.00020558,-3.9357e-05
0.39429,-0.088778,-0.0010863,0.00054897
-0.075204,0.030635,-0.0016841,-9.2783e-05
-0.034507,0.028122,-0.0023721,-9.6013e-05
-0.014291,-0.0095999,-0.0012321,0.00013031
-0.18334,0.020038,-0.0008539,-1.0789e-05
-0.26794,0.03026,0.00034443,-3.8851e-05
-0.10236,0.0051644,-0.001147,7.3208e-05
0.022534,0.021058,-0.0029905,-4.0919e-05
-0.13085,0.034841,-0.0010092,-0.00011607
-0.27256,0.029249,0.00025038,-4.2348e-05
0.087397,0.073605,0.0017666,-6.5281e-05
-0.14378,0.037091,-0.00040255,-8.9359e-05
-0.22205,0.033745,0.0001963,-5.5826e-05
-0.17268,-0.001591,0.0018724,-4.5338e-05
-0.22551,0.030302,-0.00019779,-6.105e-05
0.044695,-0.059603,0.0071897,-0.00031149
-0.27745,0.029094,0.00030629,-3.8092e-05
-0.19579,0.02246,-0.00080814,-2.3901e-05
-0.28072,0.028793,0.00031051,-3.6894e-05
0.046629,-0.057422,0.0062249,-0.00018241
-0.075768,0.0054808,-0.0016347,7.078e-05
-0.21682,0.025659,-0.00055393,-4.2681e-05
1.6899,0.035325,-0.022815,-0.00080393
-0.2487,0.031014,0.00015614,-5.278e-05
-0.28838,0.025162,0.000339,-4.3216e-05
-0.095389,0.011281,-0.0018883,5.2212e-05
-0.14917,0.017139,-0.0011896,6.7618e-06
0.99196,-0.24429,0.0075452,0.0010032
-0.057105,0.0012946,-0.0015173,8.7148e-05
-0.21044,0.025765,-0.00059902,-4.4771e-05
-0.23646,0.031132,-0.00012591,-7.9324e-05
-0.28807,0.025335,0.00026931,-3.6181e-05
-0.25878,0.021889,-5.2437e-05,-6.8265e-06
-0.19819,0.0036681,0.0016836,-5.835e-05
-0.108,0.017552,-0.0017424,-3.6962e-06
0.53074,0.030415,-0.008306,-0.00026997
0.24965,-0.068317,0.00062533,0.00036555
-0.27483,0.030802,0.00062219,-1.2541e-05
-0.14817,0.014552,-0.0012057,2.8566e-05
0.082261,0.01184,-0.0041464,6.2932e-06
-0.27005,0.029821,0.00030517,-4.0315e-05
0.53355,-0.23351,0.033308,-0.0026258
-0.12825,0.038689,-0.0004876,-0.00010704
-0.28225,0.029091,0.00040881,-2.8326e-05
-0.25769,0.033727,0.00085635,-2.4481e-06
-0.23966,0.035299,0.00077461,-1.8714e-05
-0.2822,0.02522,0.00010085,-2.8575e-05
0.49808,-0.0010955,-0.0091299,2.0295e-05
-0.12488,0.031925,-0.0012105,-9.4189e-05
-0.28728,0.025209,0.00026567,-3.5312e-05
-0.17431,0.01996,-0.0010108,-8.5503e-06
-0.033019,-0.0019989,-0.0016808,0.00010213
-0.22802,0.027458,-0.00036648,-5.1056e-05
-0.20997,0.0070109,0.0014256,-5.9004e-05
-0.066614,-0.016165,0.00092322,0.00010766
-0.24518,0.017314,0.00032054,1.6672e-06
-0.15391,0.027843,-0.0010374,-6.0997e-05
-0.010601,-0.03291,0.0026167,3.9402e-05
-0.022776,-0.019411,0.00040273,0.00011796
1.3773,0.0042603,-0.020661,-0.00042386
-0.17314,0.016914,-0.00085707,9.8824e-06
-0.25435,0.019641,0.00019467,-5.5102e-06
1.6396,0.019438,-0.024488,-0.00073211
-0.29465,0.026812,0.00020522,-3.9206e-05
0.098309,-0.040709,0.00029933,0.00024869
-0.21973,0.010628,0.00083778,-7.4598e-06
0.44289,-0.18688,0.02261,-0.001293
-0.058234,0.013142,-0.0024912,2.475e-05
-0.15144,0.050343,0.0019929,3.841e-05
-0.18574,0.011751,-0.00038795,4.4865e-05
-0.15643,0.0083097,-0.00033488,4.4484e-05
-0.22729,0.01359,0.00050619,-1.324e-06
0.017615,-0.0047731,-0.0025248,0.00014303
-0.29479,0.026836,0.00020558,-3.9357e-05
-0.12482,0.01716,-0.0015056,-1.1499e-07
-0.015225,0.065246,0.0021416,-8.9823e-06
-0.16069,0.012904,-0.00082544,3.7232e-05
-0.14842,0.02762,-0.0011812,-6.3537e-05
0.12759,-0.049741,0.0011049,0.00023531
-0.2574,0.030928,0.00028358,-4.468e-05
2.4813,0.0053325,-0.038129,-0.0010064
0.16843,0.0007619,-0.0053002,8.1682e-05
-0.075709,-0.021224,0.0023721,1.8658e-05
-0.25897,0.017776,0.00089517,-6.1356e-05
-0.23148,0.028789,-0.00028209,-5.7649e-05
1.2524,-0.1171,-0.018429,0.00087744
-0.28683,0.024777,0.00036194,-4.2569e-05
-0.20999,0.018737,-0.00045091,-5.0909e-07
-0.14993,0.033451,-0.00070129,-8.4331e-05
-0.16022,-0.0018944,0.0015663,-3.0602e-05
0.83744,-0.16763,-0.001102,0.00094843
-0.29106,0.026912,0.00016075,-4.1547e-05
-0.27385,0.021205,0.00069498,-5.8022e-05
-0.12149,0.018699,-0.0016889,-7.2678e-06
-0.25711,0.0239,-0.0002739,-2.2912e-05
-0.1708,0.012993,-0.00086352,4.355e-05
-0.17304,0.033637,-0.00068972,-0.00011072
0.071515,-0.054752,0.00441,-9.1121e-06
1.0683,-0.045286,-0.018504,0.00018028
-0.099017,0.0094551,-0.0017623,6.0634e-05
0.10529,-0.036053,-0.00052305,0.00022979
0.82713,-0.19913,0.0043525,0.00094856
0.10993,-0.0078459,-0.00388,0.00016106
-0.29479,0.026836,0.00020558,-3.9357e-05
-0.25664,0.020158,0.00019542,-8.9542e-06
-0.19405,0.020782,-0.0010191,-1.2717e-05
-0.14717,0.013033,-0.0012857,4.4663e-05
-0.25881,0.021802,-5.7762e-06,-1.0042e-05
0.25441,-0.085414,0.0038743,0.00024121
-0.19528,0.019429,-0.00073783,-5.0965e-07
0.096298,-0.070135,0.007299,-0.00022308
0.54929,-0.21412,0.025325,-0.001525
0.41438,0.076492,-0.0028921,-0.00034663
0.014966,0.039172,-0.002165,-0.00015235
-0.14506,0.018921,-0.0016615,-1.0209e-05
-0.056964,0.0030106,-0.0020089,0.00011236
0.50359,0.082212,-0.0034677,-0.00041144
-0.28034,0.024534,0.00014549,-2.504e-05
-0.25516,0.031101,0.00026454,-4.7331e-05
-0.082751,0.049967,0.0004581,-9.5269e-05
0.60251,0.00085604,-0.010729,-9.8525e-05
-0.27441,0.024882,-3.2398e-05,-2.6724e-05
0.0030897,-0.0078195,-0.0016885,0.00013649
0.56815,-0.17578,0.010764,0.00024484
-0.069161,-0.025844,0.0033823,-6.7785e-05
-0.25024,0.032175,0.00037821,-4.1553e-05
-0.13694,-0.016476,0.004278,-0.00024089
-0.061862,-0.022165,0.0022854,4.5398e-06
-0.29408,0.026753,0.00019803,-3.875e-05
0.45755,-0.1496,0.0099525,6.8659e-05
-0.26191,0.032095,0.00059131,-2.3174e-05
0.42882,-0.1227,0.004463,0.00041353
-0.29479,0.026836,0.00020558,-3.9357e-05
-0.1864,0.020537,-0.00090783,-1.2009e-05
-0.20612,0.014758,-0.00030276,2.7912e-05
-0.2131,0.010628,0.00061388,4.7294e-06
1.0496,-0.036788,-0.017344,9.6716e-05
0.22555,-0.047279,-0.0020977,0.00032436
-0.2746,0.022309,0.00041234,-3.2641e-05
-0.2747,0.02976,0.00037989,-3.4321e-05
-0.26913,0.02163,0.00033428,-2.2402e-05
-0.28719,0.025051,0.00030123,-3.7569e-05
-0.23516,0.026964,-0.00033745,-4.7398e-05
0.72939,-0.14638,-0.0021151,0.00093635
1.1794,-0.16486,-0.013205,0.0013814
-0.17381,0.0028798,0.00086249,1.5098e-05
-0.032079,0.035707,-0.0017365,-0.0001208
-0.024495,-0.0029903,-0.0021482,0.00015191
0.30587,-0.013354,-0.005991,0.00013066
0.7604,-0.033668,-0.012787,0.00018133
-0.26318,0.025515,-0.00021901,-3.786e-05
-0.20562,0.036601,0.00039474,-5.1769e-05
0.0031112,-0.033348,0.0021239,9.3124e-05
-0.29044,0.025644,0.00031198,-4.3258e-05
-0.22296,0.012455,0.00051435,1.2271e-05
-0.20272,0.032653,-0.00024227,-7.3365e-05
-0.26385,0.031871,0.00058718,-2.262e-05
-0.04207,-0.00049368,-0.0018633,0.00012888
0.2042,0.067981,-0.0011549,-0.00022616
-0.24994,0.029365,-1.5768e-05,-5.3022e-05
0.069365,-0.026684,-0.0010751,0.00023341
-0.23703,0.03362,0.00038899,-4.5892e-05
-0.21979,0.027539,-0.00044723,-5.2971e-05
-0.11819,0.0015228,-0.00041597,8.2279e-05
-0.21601,0.0074924,0.0015419,-6.7802e-05
-0.035104,-0.018837,0.00065956,0.00011304
2.0124,-0.30832,-0.016086,0.002379
0.83947,-0.22873,0.013009,0.00020915
-0.22542,0.032775,1.1006e-05,-7.2131e-05
-0.29308,0.026459,0.00021961,-3.8227e-05
-0.14925,-0.0058587,0.0020613,-6.0422e-05
-0.25618,0.021261,-1.812e-05,-5.257e-06
0.16582,0.02017,-0.0056278,-0.00015861
-0.27977,0.022827,0.00054275,-5.0478e-05
0.45197,0.042141,-0.0071469,-0.00032798
0.03349,0.0073568,-0.0037147,5.9037e-05
-0.066148,-0.027573,0.0037596,-0.0001028
-0.24189,0.018297,7.704e-05,3.3589e-06
0.8507,-0.10065,-0.010888,0.0007397
-0.013361,0.002479,-0.0026044,9.803e-05
-0.0090997,-0.014031,-0.0011852,0.00019985
0.87216,0.086246,-0.0074762,-0.00057849
-0.26792,0.025967,-0.00015518,-4.0767e-05
-0.20788,0.017183,-0.00058008,1.8937e-05
-0.24873,0.029306,-3.3533e-05,-5.2748e-05
-0.28586,0.025007,0.00025202,-3.3168e-05
-0.11726,0.040704,-0.00032626,-9.9219e-05
-0.13377,0.023736,-0.0015208,-4.5479e-05
-0.181,0.019654,-0.00097509,-3.4852e-06
-0.087701,0.059687,0.0025063,4.3757e-05
0.23493,0.038401,-0.0044755,-0.00016667
0.48477,-0.072756,-0.0054042,0.0005589
-0.27853,0.02974,0.00046494,-2.5388e-05
0.067922,-0.01635,-0.002341,0.00018743
-0.29479,0.026836,0.00020558,-3.9357e-05
-0.13849,0.033339,-0.00080333,-8.238e-05
0.6589,0.11702,-0.00095832,-0.00042196
-0.14843,0.040414,0.00011694,-7.6895e-05
-0.1306,0.0039199,-0.00036019,5.9322e-05
-0.26237,0.030227,0.00024635,-4.5152e-05
-0.18407,0.039087,0.00038462,-6.6133e-05
-0.13545,0.0089708,-0.00096067,6.4788e-05
-0.28648,0.02612,0.00010234,-3.4998e-05
-0.20891,0.027557,-0.00074332,-6.7576e-05
-0.25281,0.030138,0.0001015,-5.1725e-05
-0.29479,0.026836,0.00020558,-3.9357e-05
-0.29293,0.02658,0.00019099,-3.7535e-05
-0.12692,0.012472,-0.0012392,2.7511e-05
0.20384,-0.07877,0.0041853,0.0001756
-0.27986,0.025066,6.5336e-05,-2.7531e-05
-0.15421,0.0164,-0.0010781,7.7126e-06
-0.1041,0.00072935,-0.0007181,9.9436e-05
-0.24805,0.015742,0.00085863,-3.8724e-05
-0.27898,0.029365,0.00038981,-3.1824e-05
-0.12603,0.049694,0.0012712,-2.9106e-05
-0.28601,0.025027,0.00024434,-3.1431e-05
-0.22703,0.011407,0.00093336,-1.3891e-05
-0.26637,0.020586,0.00046678,-2.7947e-05
-0.16097,0.041393,0.00041905,-6.6045e-05
-0.26943,0.020453,0.00068578,-5.4473e-05
-0.027546,0.030738,-0.0021594,-0.00010447
-0.23638,0.013995,0.00074448,-1.6299e-05
-0.19959,0.016433,-0.0004248,1.0001e-05
-0.28751,0.024896,0.00036815,-4.4696e-05
-0.17111,0.024796,-0.0011373,-4.6245e-05
-0.035187,0.022996,-0.0027771,-6.1457e-05
-0.10739,0.031484,-0.0014114,-9.7625e-05
-0.16678,0.02241,-0.0014175,-3.7981e-05
-0.13594,0.013324,-0.001225,2.9561e-05
-0.24001,0.028903,-0.00016005,-5.4617e-05
2.295,0.32868,0.0038398,-0.0013107
-0.039705,0.063415,0.0019988,-4.4142e-05
-0.089932,0.00038262,-0.0013963,0.00012058
-0.26444,0.02211,6.8631e-05,-1.0296e-05
-0.18123,0.0067953,0.00028185,4.2117e-05
-0.20259,0.035411,0.00016658,-6.0273e-05
-0.20056,0.022643,-0.0007579,-2.5352e-05
0.11705,0.01275,-0.0048436,-2.0146e-05
-0.12905,0.0029806,-0.00026809,6.1009e-05
-0.26693,0.030518,0.00037455,-3.7273e-05
0.46854,-0.08495,-0.0033376,0.00058396
-0.24487,0.015524,0.0007921,-3.485e-05
-0.28323,0.024919,0.00017542,-2.8713e-05
-0.2297,0.029034,-0.00028498,-5.9265e-05
-0.1755,0.02615,-0.0010536,-5.5302e-05
0.040618,0.030965,-0.002752,-0.00010196
0.78578,-0.074081,-0.01157,0.00053355
-0.28092,0.0261,1.815e-05,-3.7069e-05
0.027228,0.032674,-0.0025884,-0.00012213
-0.23672,0.01635,0.00029529,-1.4908e-06
-0.22966,0.023681,-0.00053708,-3.6281e-05
-0.29479,0.026836,0.00020558,-3.9357e-05
0.58433,-0.077401,-0.0067429,0.00061093
-0.27756,0.022315,0.00057432,-5.1504e-05
-0.2316,0.034364,0.00029703,-7.0809e-05
-0.29479,0.026836,0.00020558,-3.9357e-05
-0.23525,0.017761,8.6086e-06,5.4597e-06
-0.28121,0.024551,0.00016615,-2.5384e-05
-0.29453,0.026778,0.00020779,-3.9188e-05
-0.17587,0.031773,-0.00072395,-8.793e-05
-0.26695,0.03134,0.00054381,-2.4674e-05
1.7017,-0.029455,-0.026244,-0.00030725
-0.04351,-0.020374,0.0012445,7.3003e-05
-0.19731,0.016408,-0.00062179,1.8001e-05
-0.29479,0.026836,0.00020558,-3.9357e-05
0.088911,0.032916,-0.0038547,-0.00017464
-0.22896,0.01079,0.0012824,-5.8562e-05
-0.022293,0.06351,0.0019319,-1.6589e-05
-0.24038,0.035741,0.00086739,-1.3426e-05
-0.068976,-0.035002,0.0060474,-0.00033754
-0.23825,0.028335,-0.00023437,-5.3641e-05
0.15221,-0.028462,-0.0031897,0.00031151
-0.076663,-0.0041566,-0.00095173,0.00013962
-0.26776,0.020958,0.00043329,-2.6512e-05
-0.13507,0.023482,-0.0014637,-4.1689e-05
-0.082247,0.0032133,-0.001505,0.00010563
-0.23931,0.027074,-0.00028665,-4.6929e-05
-0.28239,0.028874,0.00036241,-3.2382e-05
-0.086264,-0.0054016,-0.00020981,0.0001068
0.27782,-0.03584,-0.0043135,0.00030792
-0.16406,0.038818,0.0001018,-7.1934e-05
0.44387,0.063057,-0.0054186,-0.00041783
-0.26342,0.028951,8.9657e-05,-4.8599e-05
-0.27753,0.023964,0.00016151,-2.3341e-05
-0.10895,0.023091,-0.0018127,-4.6809e-05
-0.17736,0.024926,-0.00097621,-4.2463e-05
-0.10026,0.054192,0.0016952,-4.6557e-06
-0.28783,0.024967,0.00036318,-4.4136e-05
-0.27967,0.024574,0.00012468,-2.525e-05
-0.27393,0.021836,0.00050578,-3.9064e-05
-0.27681,0.030291,0.00054816,-1.8965e-05
-0.21235,0.025398,-0.0005985,-4.236e-05
0.51335,-0.086857,-0.0038666,0.00059944
-0.18354,0.04455,0.0013789,-1.1107e-05
-0.048783,-0.023211,0.0019431,5.1154e-05
-0.14396,0.027918,-0.0012882,-7.1198e-05
1.139,0.05035,-0.014823,-0.00057332
-0.28901,0.025347,0.00031591,-4.106e-05
-0.0733,-0.0057468,-0.00055217,0.00012972
-0.19102,0.0090713,0.00016254,3.896e-05
-0.046514,0.011561,-0.0025962,3.5661e-05
-0.17564,0.030446,-0.00091228,-9.277e-05
-0.22346,0.030709,-0.00022141,-6.6382e-05
-0.27159,0.030805,0.00053169,-2.3885e-05
0.024333,-0.021066,-0.00081825,0.00019478
-0.26962,0.030294,0.00038424,-3.5633e-05
0.69356,-0.13763,-0.0022935,0.00089224
-0.27281,0.024075,2.0984e-05,-2.1364e-05
-0.14639,0.028213,-0.0012248,-7.231e-05
0.37588,-0.18061,0.025931,-0.0020174
0.14554,-0.080649,0.007882,-0.00022942
-0.17817,0.016616,-0.0010533,2.0219e-05
-0.2726,0.023895,3.9967e-05,-2.0549e-05
-0.29479,0.026836,0.00020558,-3.9357e-05
-0.26047,0.03082,0.00031057,-4.3124e-05
-0.019267,0.051282,-0.00013951,-0.00011947
-0.23784,0.037026,0.001109,7.9215e-06
-0.16928,0.0073117,-0.00017017,5.8704e-05
0.99036,0.072971,-0.010266,-0.00050017
0.15817,-0.013944,-0.0040106,0.00017029
-0.29165,0.026227,0.00021128,-3.6238e-05
0.33947,0.058765,-0.0038576,-0.0002883
-0.22192,0.028161,-0.00037601,-5.3734e-05
-0.28921,0.025418,0.0003069,-4.0732e-05
-0.21744,0.0063961,0.0019347,-0.00010624
-0.12329,0.006925,-0.0013452,7.6813e-05
-0.2471,0.015132,0.001033,-6.1913e-05
-0.16375,0.028805,-0.00089503,-6.7341e-05
-0.16584,0.026032,-0.0012522,-6.553e-05
0.11768,-0.002629,-0.0043373,0.00013542
0.30881,0.05029,-0.0042827,-0.00022066
-0.15348,0.020971,-0.0012127,-1.7868e-05
-0.29479,0.026836,0.00020558,-3.9357e-05
-0.20816,0.0074146,0.0011236,-1.6606e-05
0.25589,-0.021734,-0.0060532,0.00026275
-0.2798,0.023985,0.00023917,-2.8046e-05
0.029778,0.021232,-0.0034346,-6.674e-05
0.41557,-0.15115,0.012882,-0.00025942
-0.27476,0.023094,0.00024912,-2.541e-05
-0.29479,0.026836,0.00020558,-3.9357e-05
-0.22258,0.033531,0.00011633,-6.4542e-05
0.72294,-0.13672,-0.0041476,0.0010199
-0.26977,0.031553,0.00065832,-1.3565e-05
-0.23129,0.032658,0.00017067,-5.4355e-05
-0.22477,0.027482,-0.0004231,-5.2336e-05
-0.037161,-0.027912,0.0025926,1.3236e-05
1.1063,0.024582,-0.015834,-0.0004845
-0.12743,-0.0098191,0.0020449,-3.0509e-05
0.54974,-0.10264,-0.002684,0.00064572
-0.10879,0.021338,-0.0017522,-3.0826e-05
-0.24456,0.027613,-0.00021625,-4.9269e-05
-0.29479,0.026836,0.00020558,-3.9357e-05
-0.18775,0.021178,-0.00087974,-1.6749e-05
-0.29468,0.026807,0.00020808,-3.9431e-05
0.56061,-0.15454,0.0072017,0.0003142
-0.27626,0.022376,0.00048008,-4.0229e-05
-0.27107,0.020353,0.00080652,-6.8306e-05
-0.19698,0.019409,-0.00087048,1.1006e-06
-0.2435,0.015515,0.00065114,-1.1794e-05
-0.12232,0.014487,-0.0013945,1.4242e-05
0.64629,0.13724,0.0028432,-0.00019044
0.048101,-0.042603,0.0026569,7.4209e-05
-0.098634,-0.007116,0.00050809,7.0511e-05
-0.27015,0.026282,-0.00011709,-4.2891e-05
-0.24598,0.0214,-0.00021876,-7.3062e-06
0.23682,0.052955,-0.0030777,-0.00024083
0.40834,-0.039968,-0.0061517,0.00033926
-0.26977,0.022968,9.1048e-05,-1.5837e-05
-0.19642,0.023854,-0.00074739,-3.2007e-05
-0.21968,0.014123,0.00013421,1.9175e-05
1.3872,-0.26458,-0.0036551,0.0017462
0.085152,-0.057703,0.0043815,2.1031e-05
0.21905,0.075091,-0.00081814,-0.00028039
0.04524,-0.014562,-0.0022805,0.00022137
-0.28755,0.025597,0.00018871,-3.2031e-05
-0.14539,0.020094,-0.0013365,-1.7516e-05
-0.2474,0.019465,2.3952e-06,4.5078e-06
-0.018131,0.0040011,-0.0022746,8.1668e-05
-0.26972,0.030025,0.00033194,-3.9321e-05
-0.24169,0.036016,0.00096663,-3.4913e-06
-0.095459,-0.018181,0.0027283,-5.4496e-05
-0.044732,0.028646,-0.0020943,-9.2154e-05
-0.23601,0.018332,-8.7468e-05,7.9496e-06
-0.25868,0.032224,0.00054062,-2.9317e-05
-0.16573,0.020755,-0.0012375,-1.4615e-05
-0.29479,0.026836,0.00020558,-3.9357e-05
-0.05057,0.054282,0.00065413,-9.6758e-05
0.049496,-0.032498,0.0003313,0.00019338
-0.23188,0.01778,-7.4601e-05,7.5744e-06
-0.29225,0.026457,0.0001898,-3.6742e-05
-0.022878,-0.023967,0.0011285,0.00011591
-0.2066,0.024979,-0.00078901,-4.5446e-05
0.26759,-0.038692,-0.0041381,0.00032759
0.7028,-0.17273,0.0040328,0.00076812
-0.15484,0.013088,-0.0011182,4.416e-05
1.4828,-0.16575,-0.020103,0.0013474
-0.16598,0.0017312,0.00075098,3.6168e-05
-0.15733,0.039221,7.4377e-05,-7.61e-05
-0.29201,0.026201,0.00023506,-3.815e-05
-0.15891,0.036465,-0.00024556,-8.0765e-05
-0.22564,0.02311,-0.00065031,-2.594e-05
-0.27238,0.030053,0.00039194,-3.4112e-05
-0.26818,0.029787,0.00027098,-4.2262e-05
-0.2412,0.029103,-0.00013125,-5.4573e-05
0.14083,-0.0093175,-0.0041502,0.00018179
-0.15365,0.017228,-0.0011551,4.4126e-06
-0.23326,0.011158,0.0014246,-8.0217e-05
-0.17857,0.00098836,0.001464,-2.2032e-05
-0.24622,0.029878,-1.709e-05,-5.5691e-05
0.89695,-0.0022822,-0.013907,-6.1592e-06
-0.22714,0.012042,0.00089943,-3.0566e-05
-0.29367,0.026534,0.00023158,-4.0189e-05
-0.2905,0.026242,0.00017292,-3.519e-05
-0.27507,0.023193,0.00023355,-2.4207e-05
-0.16942,0.029777,-0.00078238,-6.7321e-05
-0.28237,0.025333,9.4669e-05,-2.9517e-05
-0.23975,0.017938,7.9674e-05,4.52e-06
-0.062735,-0.024597,0.0028077,-2.4574e-05
-0.28068,0.029534,0.00047351,-2.3106e-05
-0.16259,0.019186,-0.0011439,-4.7882e-06
-0.27742,0.029044,0.00029648,-3.8675e-05
-0.047556,0.048378,-0.00026662,-0.00012098
-0.25501,0.032436,0.00051602,-3.1321e-05
0.52737,-0.0013117,-0.0088955,-1.1605e-05
-0.28231,0.024954,0.0001318,-2.6523e-05
-0.20876,0.018513,-0.00064765,8.0088e-06
0.28009,-0.049842,-0.003207,0.00037166
-0.25921,0.017796,0.00090662,-6.3589e-05
0.61169,-0.01487,-0.010702,6.7522e-05
-0.29479,0.026836,0.00020558,-3.9357e-05
0.33503,0.003024,-0.0065638,2.401e-05
-0.22735,0.026578,-0.00043299,-4.6389e-05
0.2057,-0.017356,-0.0048038,0.00022349
-0.29323,0.026398,0.0002475,-4.1195e-05
-0.14016,0.022306,-0.0013278,-3.2456e-05
-0.21476,0.018333,-0.00057566,1.3353e-05
0.25603,0.061705,-0.002971,-0.00029642
-0.12916,-0.0083052,0.00144,4.4251e-05
-0.082333,-0.011991,0.00084815,7.2219e-05
1.3864,-0.312,0.0059771,0.001532
-0.21824,0.0072123,0.0017932,-0.00010314
-0.036798,0.054614,0.0005661,-9.4846e-05
0.36255,-0.13416,0.010713,-0.00011812
-0.27844,0.023721,0.00024296,-2.6547e-05
0.30741,-0.085584,0.0022004,0.00033663
-0.29289,0.026283,0.00026411,-4.2654e-05
-0.15076,0.015688,-0.0013981,2.3411e-05
-0.014186,0.04842,-0.00063232,-0.00013372
-0.022476,-0.024738,0.0012999,0.00010863
-0.27765,0.026329,-3.0912e-05,-4.0966e-05
-0.24883,0.032957,0.00048676,-3.6569e-05
-0.18014,0.01599,-0.00071645,1.8711e-05
-0.26883,0.030504,0.00040524,-3.5045e-05
0.34704,-0.0090406,-0.006576,0.00012261
-0.26235,0.018868,0.00075312,-5.0604e-05
-0.079592,0.030079,-0.0020274,-0.00010825
0.37461,-0.17038,0.022737,-0.0016379
-0.29362,0.026545,0.0002249,-3.938e-05
0.38708,0.050932,-0.0060871,-0.00036235
-0.27506,0.02397,9.6962e-05,-2.2285e-05
0.93455,-0.11396,-0.01165,0.0008434
-0.27747,0.030299,0.00057123,-1.5816e-05
-0.24084,0.026452,-0.00029929,-4.3912e-05
-0.149,9.0578e-05,0.00049764,5.7737e-05
-0.29479,0.026836,0.00020558,-3.9357e-05
-0.26564,0.022814,9.4821e-06,-1.4038e-05
-0.089097,-0.0043909,-0.00024228,9.9759e-05
-0.29298,0.026906,0.00018619,-4.0674e-05
0.52827,-0.097305,-0.0037666,0.00068196
-0.054637,-0.033921,0.0048367,-0.0001799
-0.26536,0.032669,0.00081298,-9.713e-07
-0.28403,0.024476,0.00030052,-3.4415e-05
-0.21057,0.010945,0.00047906,9.1068e-06
-0.25691,0.018567,0.00053684,-2.2725e-05
-0.02074,-0.042618,0.0057381,-0.00024665
-0.074985,0.031159,-0.0016258,-8.675e-05
-0.25034,0.03374,0.00068187,-2.1244e-05
-0.27852,0.02978,0.00047306,-2.4792e-05
0.53498,-0.15122,0.0068935,0.00034623
-0.27266,0.021496,0.00054105,-4.1768e-05
-0.16557,0.035258,-0.00044454,-9.3744e-05
-0.26477,0.020139,0.00050373,-2.8526e-05
-0.10094,0.016449,-0.001755,3.2708e-06
-0.089548,0.0010829,-0.00094186,9.0729e-05
-0.0038386,0.017077,-0.0030981,-1.4189e-05
-0.11874,0.042331,-2.0874e-05,-8.8424e-05
0.57509,-0.02242,-0.0099566,0.00011457
-0.066793,0.023813,-0.0020383,-4.756e-05
-0.2098,0.03705,0.00053274,-4.3775e-05
